record_id,date,region,sales_channel,customer_segment,product_category,revenue,units_sold,cost_of_goods,marketing_spend,customer_acquisition_cost,profit_margin,return_rate
10737,2020-07-08,West,Phone,Basic,Electronics,1116.99,45,2872.59,491.64,154.51,0.466,0.142
10738,2020-07-25,North,In-Store,Regular,Food,9986.83,32,998.88,512.53,128.99,0.114,0.095
10739,2020-02-22,South,In-Store,Regular,Food,591.68,83,4052.35,115.47,122.93,0.321,0.098
10740,2023-01-31,Central,Phone,Basic,Beauty,9026.8,80,4787.27,318.17,106.51,0.193,0.031
10741,2023-02-28,West,Mobile App,Regular,Books,9326.94,40,4929.72,682.39,146.53,0.355,0.058
10742,2020-09-24,Central,Phone,Basic,Food,5332.95,1,119.88,66.84,23.04,0.101,0.066
10743,2022-11-19,North,Online,Premium,Garden,9915.5,23,2334.54,696.78,17.12,0.359,0.014
10744,2023-02-13,West,In-Store,Regular,Beauty,8644.66,65,3492.3,636.35,16.09,0.336,0.145
10745,2023-03-14,North,Online,Premium,Food,2839.61,95,449.08,146.52,142.74,0.439,0.014
10746,2022-12-22,Central,In-Store,Basic,Sports,6214.59,69,1838.52,142.25,102.19,0.12,0.142
10747,2023-10-30,East,Online,Premium,Clothing,4784.55,100,4533.23,829.95,40.13,0.182,0.143
10748,2020-04-30,West,Phone,Basic,Food,4241.98,31,3674.53,966.61,13.4,0.327,0.004
10749,2021-09-29,East,Phone,Premium,Garden,4756.15,66,2265.35,812.72,189.63,0.246,0.015
10750,2021-05-18,Central,Phone,Basic,Books,4750.35,71,987.82,501.4,196.71,0.142,0.041
10751,2020-12-05,North,Mobile App,Basic,Garden,864.01,29,2321.47,476.25,75.43,0.393,0.133
10752,2020-08-22,West,Online,Regular,Home,5853.85,88,2203.92,136.19,171.42,0.132,0.14
10753,2020-08-07,South,Online,Premium,Toys,5476.5,92,2915.26,550.6,188.71,0.107,0.138
10754,2021-12-07,Central,Online,Basic,Food,5576.78,94,4219.1,345.63,117.37,0.476,0.126
10755,2023-06-18,North,Online,Regular,Toys,4885.56,75,1165.14,69.18,20.49,0.109,0.026
10756,2023-11-02,North,Online,Regular,Home,7554.54,17,943.36,513.14,127.25,0.264,0.138
10757,2023-08-07,South,Online,Premium,Books,484.87,15,2286.06,197.55,175.22,0.359,0.127
10758,2021-10-04,South,In-Store,Basic,Beauty,1447.1,39,1286.84,911.55,198.4,0.449,0.003
10759,2020-11-26,South,Online,Basic,Sports,3528.07,38,1486.69,27.95,187.31,0.126,0.144
10760,2020-08-22,West,Mobile App,Basic,Sports,519.63,26,94.7,759.31,90.39,0.141,0.048
10761,2022-07-13,West,In-Store,Regular,Clothing,3460.8,27,660.65,322.28,199.66,0.263,0.053
10762,2020-09-09,West,In-Store,Regular,Clothing,8167.76,4,2188.46,11.95,92.12,0.497,0.077
10763,2022-06-21,Central,Phone,Basic,Sports,3514.59,39,1167.18,312.48,41.24,0.312,0.017
10764,2021-11-12,East,In-Store,Premium,Electronics,9500.53,69,2419.44,397.09,142.79,0.389,0.059
10765,2022-03-04,West,Mobile App,Regular,Electronics,6113.52,81,2219.03,248.43,124.23,0.239,0.069
10766,2022-09-03,South,Phone,Premium,Books,1291.67,83,3981.03,175.96,137.01,0.321,0.043
10767,2021-06-15,South,Phone,Premium,Books,4147.56,8,218.55,51.85,59.95,0.308,0.149
10768,2021-08-29,North,In-Store,Regular,Home,2498.49,17,51.79,267.29,17.01,0.353,0.114
10769,2022-07-02,West,Mobile App,Regular,Home,5163.36,12,2004.85,554.6,182.33,0.215,0.005
10770,2023-02-10,South,Online,Premium,Home,9278.34,92,249.27,721.25,9.13,0.195,0.015
10771,2020-03-22,South,Phone,Regular,Beauty,4711.18,34,343.19,234.32,141.79,0.322,0.1
10772,2021-07-28,Central,Phone,Basic,Beauty,1638.62,22,4073.99,574.51,135.94,0.283,0.098
10773,2023-08-17,East,Mobile App,Basic,Electronics,3608.57,37,4685.94,610.14,179.12,0.377,0.136
10774,2021-11-30,East,Mobile App,Premium,Electronics,6414.33,62,4487.18,695.8,81.16,0.172,0.083
10775,2021-10-22,Central,Mobile App,Basic,Sports,678.33,40,4162.91,152.88,128.91,0.256,0.001
10776,2020-08-09,West,Mobile App,Basic,Electronics,5732.35,54,951.72,268.46,185.33,0.434,0.059
10777,2022-04-09,East,Online,Regular,Toys,8568.81,14,384.6,788.93,63.72,0.282,0.069
10778,2023-09-02,Central,In-Store,Premium,Electronics,9581.12,96,316.61,532.8,178.25,0.228,0.093
10779,2022-07-15,Central,Phone,Regular,Clothing,5944.69,86,950.98,607.12,134.24,0.136,0.132
10780,2021-04-17,Central,Mobile App,Regular,Garden,4691.39,5,556.16,846.37,195.81,0.112,0.083
10781,2021-03-09,South,Mobile App,Premium,Food,819.05,40,2388.62,737.16,163.17,0.392,0.117
10782,2020-06-04,Central,Mobile App,Premium,Food,1010.95,25,4740.1,61.0,57.94,0.398,0.142
10783,2021-10-25,Central,Phone,Regular,Books,5552.45,2,4331.33,445.19,131.92,0.253,0.038
10784,2021-01-31,West,Phone,Basic,Books,9387.43,94,3232.76,130.96,134.7,0.371,0.069
10785,2022-03-13,North,Online,Basic,Toys,7748.9,71,502.26,588.28,196.05,0.197,0.017
10786,2022-09-25,North,Mobile App,Regular,Sports,3036.39,100,181.45,459.14,137.48,0.263,0.116
10787,2020-06-04,West,Mobile App,Premium,Books,3401.62,24,4007.2,471.94,171.88,0.299,0.082
10788,2021-02-24,North,In-Store,Premium,Beauty,5582.82,76,4386.72,11.52,45.15,0.326,0.11
10789,2022-06-04,South,Mobile App,Basic,Toys,3356.35,57,4708.92,822.4,16.26,0.104,0.017
10790,2021-11-27,East,Phone,Basic,Garden,6159.84,88,292.3,89.21,115.64,0.227,0.028
10791,2022-01-10,West,In-Store,Premium,Clothing,7616.69,90,1883.63,854.8,155.55,0.464,0.025
10792,2022-10-14,Central,Mobile App,Premium,Garden,5047.89,91,1241.44,919.52,58.0,0.293,0.021
10793,2023-01-12,East,Online,Regular,Garden,7794.15,43,1898.68,285.15,32.77,0.417,0.102
10794,2021-11-18,Central,Phone,Premium,Sports,7799.95,84,3793.41,928.28,18.52,0.423,0.138
10795,2022-07-05,West,Online,Premium,Food,9001.68,41,1795.48,429.97,24.55,0.416,0.137
10796,2022-06-26,East,In-Store,Regular,Clothing,8217.63,23,1168.83,408.07,92.63,0.464,0.135
10797,2020-04-13,South,In-Store,Basic,Electronics,1401.87,61,1566.73,871.67,74.95,0.284,0.116
10798,2021-11-08,North,In-Store,Basic,Home,1806.67,77,503.36,678.48,149.66,0.416,0.051
10799,2023-06-15,Central,Phone,Basic,Automotive,3501.45,83,1355.79,125.54,89.3,0.329,0.146
10800,2020-06-18,North,In-Store,Premium,Food,564.18,13,2174.67,58.62,113.43,0.337,0.134
10801,2022-01-07,South,Mobile App,Basic,Garden,4038.64,49,1439.54,795.93,18.63,0.422,0.014
10802,2022-03-07,Central,Online,Regular,Electronics,3630.93,92,2572.5,809.5,80.07,0.494,0.07
10803,2023-12-06,South,In-Store,Premium,Automotive,1646.33,55,3683.66,766.94,19.55,0.171,0.043
10804,2020-06-27,South,Online,Regular,Electronics,4386.97,89,1185.56,54.82,85.3,0.472,0.02
10805,2021-09-09,South,Online,Basic,Beauty,4178.33,22,3675.34,678.2,160.44,0.131,0.09
10806,2023-12-02,West,In-Store,Basic,Garden,8281.87,60,697.47,581.46,187.84,0.262,0.037
10807,2020-08-22,Central,Mobile App,Premium,Beauty,2442.65,25,2291.37,496.78,84.53,0.113,0.007
10808,2023-10-25,West,Online,Regular,Books,8684.63,54,1615.37,845.83,162.07,0.369,0.114
10809,2021-04-17,North,In-Store,Basic,Books,5223.77,4,4848.97,275.84,40.67,0.494,0.01
10810,2021-09-30,South,Mobile App,Regular,Home,4510.4,19,3038.04,606.55,14.66,0.232,0.069
10811,2020-04-03,North,In-Store,Basic,Sports,8193.59,96,3160.08,385.25,57.62,0.267,0.0
10812,2022-02-26,East,Online,Regular,Automotive,4245.75,28,1671.57,694.41,36.78,0.466,0.082
10813,2022-04-24,West,Online,Basic,Food,8667.16,66,1428.72,437.3,183.92,0.241,0.002
10814,2022-03-27,Central,In-Store,Basic,Home,2641.33,32,3620.12,995.12,126.96,0.488,0.087
10815,2020-02-09,Central,In-Store,Basic,Electronics,5327.47,40,1453.92,797.01,5.67,0.234,0.075
10816,2021-12-31,West,Online,Premium,Sports,3300.62,88,4550.95,272.88,180.41,0.239,0.056
10817,2023-05-17,Central,Phone,Basic,Toys,4902.63,82,4359.24,446.63,162.63,0.306,0.127
10818,2020-12-19,North,Phone,Regular,Home,300.35,40,3549.6,244.26,190.23,0.187,0.123
10819,2020-09-14,Central,Phone,Basic,Home,7350.84,86,2713.4,234.78,72.09,0.112,0.042
10820,2023-01-28,North,In-Store,Regular,Food,2378.58,87,2164.9,986.68,159.13,0.306,0.061
10821,2022-02-18,Central,Phone,Regular,Sports,1451.63,2,3620.88,459.83,27.08,0.438,0.085
10822,2021-05-10,South,Mobile App,Premium,Clothing,1546.83,33,2005.47,549.67,39.34,0.427,0.044
10823,2022-06-03,North,Mobile App,Premium,Electronics,8798.18,50,1814.75,918.85,74.56,0.286,0.058
10824,2020-01-14,Central,In-Store,Basic,Toys,9138.01,72,4971.42,662.03,121.68,0.12,0.034
10825,2023-06-26,North,Online,Regular,Food,2924.31,31,3114.6,40.95,6.45,0.12,0.14
10826,2020-01-24,West,Phone,Regular,Home,9018.03,23,2530.59,616.61,110.17,0.303,0.135
10827,2020-11-27,North,Online,Regular,Home,5947.37,85,4495.27,640.83,183.56,0.483,0.01
10828,2023-11-15,East,Phone,Premium,Automotive,3881.76,85,1029.65,750.56,71.71,0.293,0.06
10829,2023-03-18,South,In-Store,Basic,Sports,207.05,64,2268.09,443.41,148.39,0.45,0.06
10830,2021-07-02,Central,Phone,Premium,Garden,1378.31,28,425.27,973.43,76.31,0.221,0.03
10831,2023-08-29,Central,Phone,Basic,Automotive,5086.33,62,3486.75,545.01,33.68,0.413,0.096
10832,2022-02-19,South,Mobile App,Premium,Beauty,3450.43,60,1383.78,622.4,112.43,0.402,0.099
10833,2021-01-05,Central,In-Store,Premium,Home,2461.79,87,50.73,208.44,50.29,0.303,0.044
10834,2022-08-22,Central,Online,Premium,Automotive,9554.05,46,3091.4,588.93,129.78,0.368,0.098
10835,2022-09-07,North,Phone,Regular,Garden,3330.61,78,463.51,616.59,24.34,0.451,0.086
10836,2022-11-20,North,Mobile App,Premium,Electronics,4137.98,80,4156.4,93.08,185.57,0.166,0.106
10837,2023-12-13,South,Mobile App,Basic,Electronics,1699.74,87,3583.52,636.6,152.89,0.124,0.034
10838,2023-06-20,North,Phone,Premium,Electronics,5216.08,31,3948.93,382.41,52.57,0.39,0.016
10839,2022-11-25,North,Phone,Premium,Home,6140.61,52,3481.48,727.71,110.09,0.467,0.009
10840,2021-01-02,North,In-Store,Regular,Clothing,3437.21,41,2171.08,281.19,36.17,0.164,0.042
10841,2020-04-17,South,Mobile App,Premium,Sports,6387.36,2,2744.34,257.14,85.24,0.369,0.127
10842,2022-12-24,Central,In-Store,Premium,Beauty,8702.05,25,3667.95,689.64,149.97,0.483,0.069
10843,2022-01-11,South,In-Store,Premium,Toys,8162.87,48,1592.69,941.47,20.52,0.207,0.087
10844,2020-10-02,West,Phone,Basic,Books,4063.49,60,1228.88,870.53,107.42,0.487,0.083
10845,2020-11-03,West,Phone,Regular,Books,4380.15,100,4235.07,722.27,183.23,0.213,0.134
10846,2023-07-09,South,Online,Premium,Beauty,3309.22,31,3705.68,862.57,157.9,0.467,0.049
10847,2020-12-01,North,Mobile App,Premium,Sports,8461.9,53,4817.11,462.86,85.24,0.438,0.096
10848,2021-01-13,East,Mobile App,Basic,Beauty,6431.3,40,2435.21,979.15,76.33,0.392,0.082
10849,2021-10-05,North,Phone,Premium,Garden,7675.94,63,274.31,992.58,174.06,0.304,0.007
10850,2020-11-21,North,Mobile App,Basic,Food,7991.99,99,1632.72,278.99,194.58,0.203,0.08
10851,2021-11-01,East,Mobile App,Basic,Garden,5317.42,75,510.36,423.98,95.92,0.227,0.078
10852,2023-04-26,West,In-Store,Regular,Electronics,5038.18,66,3300.63,458.91,141.93,0.189,0.055
10853,2021-04-06,West,In-Store,Basic,Sports,3080.1,57,2977.49,998.65,109.56,0.476,0.137
10854,2023-04-06,East,Phone,Premium,Sports,9487.25,44,257.53,149.54,87.31,0.16,0.022
10855,2022-08-06,Central,In-Store,Regular,Food,118.62,42,3745.16,817.61,196.81,0.18,0.104
10856,2023-02-13,North,Mobile App,Basic,Food,4256.44,48,4570.96,124.39,121.71,0.277,0.112
10857,2022-09-20,North,Mobile App,Basic,Electronics,3165.28,7,2284.84,597.09,83.01,0.117,0.099
10858,2023-09-28,Central,In-Store,Regular,Automotive,7770.05,67,1382.83,224.87,178.33,0.436,0.015
10859,2021-04-13,Central,In-Store,Basic,Electronics,4513.72,5,863.99,459.94,62.9,0.256,0.079
10860,2023-05-24,North,Phone,Regular,Beauty,1688.93,7,1430.86,412.56,104.23,0.158,0.014
10861,2023-08-06,East,In-Store,Basic,Beauty,6309.37,78,3447.32,561.12,161.76,0.181,0.045
10862,2021-12-31,West,Mobile App,Basic,Clothing,916.46,64,2007.19,705.15,81.52,0.397,0.101
10863,2020-08-06,South,In-Store,Premium,Toys,2591.85,38,4175.58,339.8,99.68,0.127,0.129
10864,2020-11-12,West,Mobile App,Regular,Food,1760.16,11,3478.29,387.63,86.04,0.326,0.092
10865,2023-11-25,Central,In-Store,Basic,Garden,4427.13,28,1734.6,880.12,64.18,0.192,0.049
10866,2021-10-08,North,Phone,Basic,Beauty,7508.65,56,4340.09,330.81,158.31,0.318,0.087
10867,2023-05-01,North,Online,Premium,Automotive,239.78,27,1328.59,108.35,172.72,0.212,0.136
10868,2023-12-08,South,In-Store,Premium,Beauty,3324.25,43,2280.31,246.87,153.87,0.152,0.004
10869,2022-10-11,Central,Phone,Basic,Home,7151.62,83,2700.75,114.4,124.64,0.397,0.065
10870,2023-02-08,South,Mobile App,Regular,Sports,4957.62,92,146.08,802.68,20.24,0.223,0.065
10871,2021-03-24,East,Mobile App,Regular,Automotive,9458.83,28,2734.53,258.24,20.17,0.209,0.028
10872,2021-03-30,East,Mobile App,Regular,Automotive,335.25,67,1282.36,926.45,60.11,0.346,0.11
10873,2021-01-07,Central,In-Store,Regular,Sports,6871.71,13,2123.49,381.25,187.88,0.415,0.059
10874,2022-11-30,East,In-Store,Premium,Beauty,225.9,93,2779.11,572.58,108.6,0.438,0.06
10875,2020-05-11,North,Mobile App,Premium,Electronics,9201.09,32,747.32,532.3,26.11,0.264,0.022
10876,2023-06-19,South,Phone,Basic,Toys,3216.29,4,118.58,93.86,40.45,0.364,0.139
10877,2022-12-27,Central,Phone,Basic,Clothing,5069.96,67,1539.5,214.58,61.6,0.302,0.087
10878,2023-03-01,North,Online,Premium,Books,4863.44,93,1141.5,72.06,71.61,0.354,0.095
10879,2020-05-28,South,In-Store,Basic,Home,5294.64,9,1818.79,809.45,194.14,0.309,0.145
10880,2023-09-10,North,Online,Regular,Electronics,6193.78,66,1975.02,299.31,120.87,0.172,0.073
10881,2021-04-10,North,Online,Premium,Toys,6380.55,51,350.34,295.88,21.14,0.194,0.109
10882,2020-07-07,West,In-Store,Premium,Home,7753.74,55,363.91,556.24,184.51,0.486,0.095
10883,2020-01-11,North,Phone,Premium,Sports,5948.58,7,1347.15,837.59,190.82,0.189,0.012
10884,2023-07-03,East,Online,Basic,Food,7185.83,41,1792.56,118.89,162.11,0.172,0.041
10885,2022-01-16,Central,In-Store,Basic,Toys,7465.46,61,1412.21,725.65,140.6,0.402,0.063
10886,2023-01-11,North,Mobile App,Regular,Toys,3741.94,75,4414.31,803.79,19.22,0.151,0.038
10887,2022-12-17,East,Online,Basic,Garden,3845.48,54,922.53,228.34,196.54,0.248,0.129
10888,2022-04-28,Central,Phone,Premium,Books,8307.16,21,4323.93,10.4,62.28,0.353,0.106
10889,2022-09-26,South,Mobile App,Regular,Toys,2850.98,28,834.81,911.61,43.5,0.401,0.042
10890,2023-01-15,Central,In-Store,Premium,Automotive,4097.85,44,1041.93,800.09,167.25,0.177,0.087
10891,2023-07-13,South,In-Store,Premium,Beauty,6859.87,72,3123.91,607.54,74.97,0.235,0.116
10892,2021-09-23,South,Phone,Premium,Beauty,4821.52,69,572.42,79.88,198.01,0.253,0.071
10893,2023-01-03,East,Online,Basic,Books,7942.57,91,2846.44,94.38,127.09,0.348,0.088
10894,2022-10-04,South,Online,Premium,Electronics,7498.13,28,1225.28,853.7,131.98,0.287,0.072
10895,2021-09-29,Central,Online,Regular,Electronics,9778.21,23,4955.46,625.62,97.04,0.367,0.096
10896,2022-07-25,West,Phone,Regular,Garden,6295.15,61,1281.27,88.73,121.29,0.259,0.132
10897,2020-06-01,North,Online,Basic,Beauty,8226.52,88,3144.94,690.56,174.81,0.441,0.112
10898,2021-12-24,Central,Mobile App,Regular,Automotive,1704.28,90,2016.1,222.04,28.75,0.187,0.035
10899,2020-03-04,South,Mobile App,Premium,Sports,7324.08,48,1089.49,138.78,184.12,0.188,0.103
10900,2020-02-06,Central,In-Store,Premium,Home,4918.28,15,4537.01,369.95,74.18,0.218,0.124
10901,2022-04-04,South,Phone,Basic,Food,687.14,70,1366.47,969.52,60.97,0.284,0.061
10902,2021-02-27,East,Phone,Regular,Home,3865.72,19,1038.5,985.8,69.79,0.459,0.087
10903,2023-07-27,North,Phone,Regular,Electronics,4790.89,2,3344.82,186.16,68.15,0.384,0.136
10904,2021-12-13,Central,In-Store,Premium,Books,9065.6,8,4525.43,827.56,187.94,0.242,0.117
10905,2023-11-24,Central,In-Store,Regular,Automotive,6295.99,8,1724.62,111.0,162.46,0.352,0.019
10906,2022-08-22,Central,Phone,Premium,Automotive,138.25,16,937.61,645.01,152.9,0.428,0.103
10907,2022-12-24,West,Mobile App,Premium,Toys,3620.23,45,4827.83,797.97,106.07,0.273,0.113
10908,2020-11-15,Central,Online,Regular,Books,4892.64,67,343.81,788.4,172.52,0.477,0.058
10909,2023-07-22,West,Online,Regular,Sports,8326.49,21,1237.69,136.0,44.48,0.161,0.019
10910,2022-12-14,Central,Online,Premium,Garden,5490.77,54,679.45,85.26,49.85,0.383,0.112
10911,2020-04-07,East,In-Store,Regular,Sports,2168.03,95,861.65,244.73,85.83,0.283,0.14
10912,2020-01-31,South,Mobile App,Regular,Beauty,167.98,75,3000.58,409.24,86.03,0.439,0.139
10913,2020-06-25,East,Mobile App,Regular,Food,6873.58,98,4257.3,838.67,50.68,0.443,0.067
10914,2020-05-24,Central,Online,Regular,Beauty,9209.62,49,2593.55,907.07,79.14,0.35,0.149
10915,2023-03-03,North,Phone,Premium,Food,2897.23,66,410.16,330.93,56.63,0.281,0.137
10916,2020-04-26,Central,Phone,Regular,Electronics,5940.55,65,1385.72,841.09,128.8,0.492,0.02
10917,2020-03-31,Central,In-Store,Regular,Garden,3469.84,12,4255.02,353.63,88.29,0.226,0.034
10918,2023-09-10,Central,In-Store,Premium,Clothing,5321.75,20,4355.06,179.72,67.11,0.208,0.038
10919,2020-07-10,Central,In-Store,Basic,Automotive,5890.34,36,2886.91,240.25,76.44,0.314,0.034
10920,2021-09-01,West,Online,Basic,Home,3313.99,99,2202.53,989.93,148.35,0.359,0.019
10921,2023-08-10,West,In-Store,Premium,Electronics,9844.59,86,1609.23,79.36,111.62,0.435,0.009
10922,2022-02-07,West,Mobile App,Basic,Electronics,1651.78,32,2384.18,394.94,55.97,0.27,0.053
10923,2022-06-30,East,Phone,Premium,Sports,4787.81,38,1629.22,972.51,153.77,0.248,0.1
10924,2021-09-23,East,Mobile App,Regular,Garden,9815.32,70,289.58,46.47,7.92,0.284,0.093
10925,2020-04-20,South,In-Store,Premium,Beauty,2215.99,41,436.85,267.72,108.03,0.237,0.103
10926,2021-02-24,Central,Mobile App,Premium,Beauty,1009.67,49,3467.67,937.72,39.45,0.173,0.03
10927,2021-04-16,East,Mobile App,Regular,Garden,5175.22,79,3798.4,312.22,117.11,0.386,0.054
10928,2020-05-22,Central,Mobile App,Regular,Electronics,4422.23,82,1127.48,945.05,153.26,0.339,0.027
10929,2023-09-15,North,Phone,Premium,Garden,7455.75,86,2802.83,337.53,189.39,0.358,0.048
10930,2023-02-24,Central,Phone,Premium,Automotive,6462.5,78,608.99,995.01,53.98,0.291,0.016
10931,2022-01-03,North,Mobile App,Basic,Garden,980.53,66,4501.2,643.42,31.81,0.315,0.054
10932,2021-07-27,West,Online,Basic,Clothing,2247.34,2,1121.46,778.6,104.51,0.187,0.045
10933,2023-07-03,North,Phone,Basic,Electronics,5986.23,53,4314.24,523.05,80.91,0.305,0.055
10934,2021-04-22,North,In-Store,Regular,Automotive,8672.45,52,4203.71,38.22,20.26,0.474,0.105
10935,2020-03-09,Central,Mobile App,Premium,Sports,116.79,82,1626.27,44.17,91.79,0.102,0.051
10936,2020-03-23,East,Phone,Premium,Automotive,208.59,39,1161.11,96.13,71.25,0.328,0.001
10937,2020-02-03,South,Phone,Premium,Automotive,3987.72,21,481.44,608.27,154.44,0.264,0.001
10938,2023-06-17,East,Phone,Basic,Electronics,4534.75,88,3499.64,475.89,94.0,0.126,0.058
10939,2021-08-31,Central,Online,Basic,Sports,8540.84,13,1188.92,27.91,199.44,0.444,0.068
10940,2021-06-24,West,Mobile App,Basic,Books,9753.8,58,2871.41,202.57,174.54,0.329,0.032
10941,2023-08-30,North,In-Store,Regular,Electronics,3591.47,57,2724.08,106.73,55.44,0.492,0.059
10942,2023-02-09,Central,Phone,Premium,Garden,7626.86,69,2157.27,478.2,31.12,0.267,0.077
10943,2020-12-03,East,Mobile App,Regular,Electronics,9924.08,93,2371.2,443.04,26.97,0.206,0.056
10944,2021-09-06,North,Online,Premium,Books,1563.87,91,3722.24,660.41,24.35,0.135,0.024
10945,2020-06-04,West,Phone,Premium,Food,7567.08,50,2329.55,44.25,51.11,0.121,0.057
10946,2023-04-05,West,Mobile App,Premium,Home,2777.3,49,174.97,205.53,179.24,0.372,0.062
10947,2022-05-10,South,In-Store,Basic,Toys,2190.18,69,1095.54,969.52,65.17,0.126,0.091
10948,2020-12-06,West,Online,Basic,Beauty,8265.46,21,1284.42,44.15,167.5,0.434,0.073
10949,2023-01-25,West,In-Store,Premium,Food,5493.89,28,3799.43,598.86,118.8,0.249,0.037
10950,2020-04-23,North,In-Store,Basic,Food,5735.21,4,1590.9,778.69,84.71,0.14,0.039
10951,2020-10-18,East,Mobile App,Premium,Clothing,7781.96,28,2773.01,479.18,134.15,0.12,0.046
10952,2023-03-08,Central,In-Store,Premium,Automotive,2124.63,3,3117.67,491.37,62.62,0.297,0.011
10953,2023-11-01,Central,Online,Regular,Books,7300.06,68,148.64,190.19,162.59,0.355,0.043
10954,2022-03-06,South,In-Store,Regular,Beauty,723.94,28,276.91,783.48,22.46,0.246,0.043
10955,2023-12-26,Central,In-Store,Premium,Toys,4799.93,59,4019.36,20.02,122.81,0.274,0.03
10956,2023-06-09,South,Phone,Regular,Beauty,6016.17,69,2783.78,148.86,176.93,0.14,0.048
10957,2022-09-22,South,Phone,Regular,Beauty,2248.75,48,326.08,36.91,81.24,0.332,0.113
10958,2022-10-31,East,In-Store,Premium,Electronics,468.03,32,2368.86,380.1,27.97,0.22,0.092
10959,2021-02-18,North,In-Store,Basic,Home,5348.94,51,4285.04,353.32,39.24,0.287,0.011
10960,2022-03-13,North,In-Store,Basic,Automotive,9938.58,98,3880.41,449.45,108.05,0.437,0.085
10961,2022-03-21,South,In-Store,Basic,Automotive,7588.58,73,2000.43,590.45,174.91,0.114,0.146
10962,2020-12-23,East,Mobile App,Premium,Clothing,6102.04,28,3182.46,87.79,66.63,0.125,0.039
10963,2023-02-04,East,In-Store,Regular,Sports,8072.24,74,290.53,831.86,181.16,0.136,0.099
10964,2022-02-07,West,Phone,Regular,Books,8247.11,92,592.77,134.46,79.07,0.415,0.027
10965,2020-01-16,West,Phone,Premium,Food,3336.21,47,1064.96,659.37,185.3,0.303,0.12
10966,2022-11-18,Central,Online,Basic,Garden,3375.58,90,4548.38,548.56,27.04,0.273,0.126
10967,2022-11-05,West,Phone,Regular,Books,3181.78,59,973.57,413.28,198.58,0.443,0.148
10968,2020-03-22,Central,In-Store,Basic,Food,8715.31,43,1819.68,450.0,6.76,0.41,0.028
10969,2020-04-18,East,In-Store,Premium,Clothing,1091.14,1,1305.04,773.77,191.36,0.368,0.012
10970,2020-01-19,West,In-Store,Premium,Electronics,6721.69,65,2834.43,974.57,18.63,0.308,0.02
10971,2021-04-03,South,Phone,Regular,Toys,836.79,42,1872.83,928.23,72.53,0.117,0.106
10972,2023-02-13,Central,Mobile App,Premium,Books,5852.17,93,541.16,475.2,183.64,0.349,0.1
10973,2023-01-26,West,In-Store,Regular,Electronics,5329.72,97,130.98,840.52,67.61,0.125,0.106
10974,2022-11-06,South,Mobile App,Premium,Food,2487.13,56,1593.88,198.65,38.42,0.224,0.095
